season,internal_player_id,fantasypros_id,player_name,position,nfl_team,drafted,jugg_salary,jugg_owner,espn_salary_cap_value,espn_overall_rank,espn_position_rank,adp_espn,adp_yahoo,projected_points_jugg,prior_jugg_salary,player_pool_source
2024,nfl:gsis:00-0039032,25323,Tyjae Spears,RB,TEN,True,2,Robbie Bagwell,3,89,30,96.0,103.0,124.812,,espn_and_jugg
2024,nfl:gsis:00-0039040,23136,De'Von Achane,RB,MIA,True,23,Robbie Bagwell,19,41,17,40.0,24.0,184.47,,espn_and_jugg
2024,nfl:gsis:00-0039052,25331,Trey Palmer,WR,NO,False,,,0,232,88,,,49.741,,espn
2024,nfl:gsis:00-0039064,22916,Zay Flowers,WR,BAL,True,2,Brandon Martin,10,54,30,55.0,66.0,139.67,2,espn_and_jugg
2024,nfl:gsis:00-0039065,22978,Sam LaPorta,TE,DET,True,29,Ken Moller,22,36,1,35.0,30.0,134.606,,espn_and_jugg
2024,nfl:gsis:00-0039067,23113,Rashee Rice,WR,KC,True,7,Lee Krassner,11,53,29,63.0,78.0,137.623,10,espn_and_jugg
2024,nfl:gsis:00-0039075,23180,Puka Nacua,WR,LAR,True,37,Brad Beissner,45,13,8,13.0,15.0,178.15,,espn_and_jugg
2024,nfl:gsis:00-0039139,22968,Jahmyr Gibbs,RB,DET,True,47,Joey Breeland,40,16,8,14.0,14.0,193.931,33,espn_and_jugg
2024,nfl:gsis:00-0039144,25282,Luke Musgrave,TE,GB,False,,,0,207,23,210.0,206.0,70.424,,espn
2024,nfl:gsis:00-0039146,23020,Jayden Reed,WR,GB,True,2,Robbie Bagwell,4,81,38,95.0,93.0,128.042,,espn_and_jugg
2024,nfl:gsis:00-0039150,22900,Bryce Young,QB,CAR,False,,,0,198,22,191.0,,246.735,,espn
2024,nfl:gsis:00-0039152,22987,Will Levis,QB,TEN,False,,,0,200,24,193.0,149.0,271.431,,espn
2024,nfl:gsis:00-0039163,23071,C.J. Stroud,QB,HOU,True,12,Brad Beissner,9,59,6,47.0,42.0,335.807,,espn_and_jugg
2024,nfl:gsis:00-0039164,24347,Anthony Richardson Sr.,QB,IND,True,15,Lee Krassner,9,58,5,53.0,46.0,330.959,,espn_and_jugg
2024,nfl:gsis:00-0039165,23152,Zach Charbonnet,RB,SEA,False,,,1,122,43,150.0,191.0,90.537,1,espn
2024,nfl:gsis:00-0039172,26075,Jake Bates,K,DET,True,1,Nate Corbett,0,192,12,187.0,204.0,120.92,,espn_and_jugg
2024,nfl:gsis:00-0039337,25409,Malik Nabers,WR,NYG,True,10,Nate Corbett,25,32,18,41.0,56.0,141.005,,espn_and_jugg
2024,nfl:gsis:00-0039338,22955,Brock Bowers,TE,LV,True,5,Nate Corbett,2,110,11,108.0,110.0,95.091,,espn_and_jugg
2024,nfl:gsis:00-0039342,26136,Xavier Legette,WR,CAR,False,,,1,149,65,178.0,175.0,78.956,,espn
2024,nfl:gsis:00-0039344,26148,Jonathon Brooks,RB,CAR,True,2,Lee Krassner,2,105,35,123.0,118.0,113.161,,espn_and_jugg
2024,nfl:gsis:00-0039361,25981,Bucky Irving,RB,TB,False,,,1,144,48,183.0,176.0,79.762,,espn
2024,nfl:gsis:00-0039363,26392,Isaac Guerendo,RB,SF,False,,,0,277,84,,,39.554,,espn
2024,nfl:gsis:00-0039373,23054,Audric Estime,RB,NO,False,,,0,244,73,,,48.805,,espn
2024,nfl:gsis:00-0039384,22980,Tyrone Tracy Jr.,RB,NYG,False,,,1,156,54,,,69.198,,espn
2024,nfl:gsis:00-0039732,22910,Bo Nix,QB,DEN,False,,,0,220,27,180.0,132.0,246.532,,espn
2024,nfl:gsis:00-0039738,23013,Blake Corum,RB,LAR,True,2,Nate Corbett,1,124,45,151.0,144.0,103.183,,espn_and_jugg
2024,nfl:gsis:00-0039794,24346,Braelon Allen,RB,NYJ,False,,,0,225,66,,,68.552,,espn
2024,nfl:gsis:00-0039798,25977,Isaiah Davis,RB,NYJ,False,,,0,247,76,,,29.084,,espn
2024,nfl:gsis:00-0039811,23118,MarShawn Lloyd,RB,GB,False,,,1,158,56,,166.0,76.754,,espn
2024,nfl:gsis:00-0039847,23104,Theo Johnson,TE,NYG,False,,,0,292,33,,,47.366,,espn
2024,nfl:gsis:00-0039849,23064,Marvin Harrison Jr.,WR,ARI,True,23,Joey Breeland,32,23,14,20.0,17.0,155.546,,espn_and_jugg
2024,nfl:gsis:00-0039851,23046,Drake Maye,QB,NE,False,,,0,269,30,235.0,,175.72,,espn
2024,nfl:gsis:00-0039855,23179,Jalen McMillan,WR,TB,False,,,0,210,80,,,71.475,,espn
2024,nfl:gsis:00-0039868,23092,Troy Franklin,WR,DEN,False,,,0,233,89,,,59.445,,espn
2024,nfl:gsis:00-0039874,25987,Jaylen Wright,RB,MIA,False,,,1,155,53,188.0,174.0,53.682,,espn
2024,nfl:gsis:00-0039875,26191,Ray Davis,RB,BUF,False,,,1,157,55,,152.0,73.878,,espn
2024,nfl:gsis:00-0039890,24357,Adonai Mitchell,WR,NYJ,True,1,Julius Berotte,1,147,63,174.0,200.0,87.237,,espn_and_jugg
2024,nfl:gsis:00-0039893,23000,Brian Thomas Jr.,WR,JAX,True,1,Phil Carr,2,96,46,113.0,116.0,113.004,,espn_and_jugg
2024,nfl:gsis:00-0039894,23019,Xavier Worthy,WR,KC,True,9,Julius Berotte,4,82,39,87.0,107.0,119.794,,espn_and_jugg
2024,nfl:gsis:00-0039901,26019,Keon Coleman,WR,BUF,False,,,3,94,44,105.0,142.0,102.714,,espn
2024,nfl:gsis:00-0039907,26205,Ja'Lynn Polk,WR,FA,False,,,1,130,57,170.0,183.0,90.632,,espn
2024,nfl:gsis:00-0039910,22902,Jayden Daniels,QB,WAS,True,6,Ken Moller,2,99,12,99.0,95.0,310.535,,espn_and_jugg
2024,nfl:gsis:00-0039912,26310,Ben Sinnott,TE,WAS,False,,,0,291,32,,203.0,49.516,,espn
2024,nfl:gsis:00-0039915,26122,Ladd McConkey,WR,LAC,False,,,3,95,45,110.0,133.0,111.01,,espn
2024,nfl:gsis:00-0039917,22973,Michael Penix Jr.,QB,ATL,False,,,0,315,36,348.0,,28.186,,espn
2024,nfl:gsis:00-0039918,23084,Caleb Williams,QB,CHI,False,,,1,132,16,115.0,105.0,312.062,,espn
2024,nfl:gsis:00-0039919,25411,Rome Odunze,WR,CHI,True,2,Nate Corbett,4,86,43,98.0,97.0,116.08,,espn_and_jugg
2024,nfl:gsis:00-0039920,26023,Malachi Corley,WR,CLE,False,,,0,234,90,,,56.892,,espn
2024,nfl:gsis:00-0039921,25388,Trey Benson,RB,ARI,True,1,Ken Moller,1,142,46,156.0,131.0,97.465,,espn_and_jugg
2025,nfl:def:ARI,8000,Arizona Cardinals,DEF,ARI,True,1,Joey Breeland,,,,195.0,220.0,101.68,,jugg_exception
2025,nfl:def:BAL,8020,Baltimore Ravens,DEF,BAL,True,1,George Rodman,1,172,4,105.0,112.0,116.76,1,espn_and_jugg
2025,nfl:def:BUF,8030,Buffalo Bills,DEF,BUF,True,2,Brad Beissner,0,180,12,155.0,198.0,117.91,1,espn_and_jugg
2025,nfl:def:DAL,8080,Dallas Cowboys,DEF,DAL,True,1,Phil Carr,,,,205.0,205.0,106.61,2,jugg_exception
2025,nfl:def:DEN,8090,Denver Broncos,DEF,DEN,True,2,Lee Krassner,1,170,2,92.0,94.0,118.31,1,espn_and_jugg
2025,nfl:def:DET,8100,Detroit Lions,DEF,DET,True,1,Robbie Bagwell,1,175,7,131.0,175.0,106.92,,espn_and_jugg
2025,nfl:def:GB,8110,Green Bay Packers,DEF,GB,False,,,1,178,10,161.0,202.0,112.61,,espn
2025,nfl:def:HOU,8120,Houston Texans,DEF,HOU,True,10,Nate Corbett,1,171,3,104.0,189.0,116.99,1,espn_and_jugg
2025,nfl:def:IND,8130,Indianapolis Colts,DEF,IND,False,,,1,177,9,174.0,,99.65,1,espn
2025,nfl:def:MIN,8170,Minnesota Vikings,DEF,MIN,True,2,Ken Moller,1,173,5,122.0,140.0,110.52,,espn_and_jugg
2025,nfl:def:NE,8180,New England Patriots,DEF,NE,False,,,1,176,8,153.0,206.0,88.44,1,espn
2025,nfl:def:NYG,8200,New York Giants,DEF,NYG,False,,,0,236,14,197.0,192.0,109.59,,espn
2025,nfl:def:NYJ,8210,New York Jets,DEF,NYJ,False,,,0,235,13,200.0,224.0,102.69,2,espn
2025,nfl:def:PHI,8230,Philadelphia Eagles,DEF,PHI,True,1,Brandon Martin,0,179,11,133.0,90.0,116.3,1,espn_and_jugg
2025,nfl:def:PIT,8240,Pittsburgh Steelers,DEF,PIT,True,2,Julius Berotte,1,169,1,89.0,115.0,112.83,1,espn_and_jugg
2025,nfl:def:SEA,8260,Seattle Seahawks,DEF,SEA,False,,,1,174,6,143.0,218.0,103.25,1,espn
2025,nfl:def:TB,8290,Tampa Bay Buccaneers,DEF,TB,False,,,0,254,15,192.0,191.0,102.91,23,espn
2025,nfl:gsis:00-0023459,9001,Aaron Rodgers,QB,PIT,False,,,0,268,29,190.0,125.0,259.646,1,espn
2025,nfl:gsis:00-0025565,9491,Nick Folk,K,ATL,False,,,0,238,14,,,112.42,4,espn
2025,nfl:gsis:00-0026158,9300,Joe Flacco,QB,CIN,False,,,0,270,31,253.0,,169.168,1,espn
2025,nfl:gsis:00-0026498,9451,Matthew Stafford,QB,LAR,False,,,1,145,21,162.0,145.0,285.219,1,espn
2025,nfl:gsis:00-0029263,11180,Russell Wilson,QB,FA,False,,,0,269,30,238.0,,208.848,6,espn
2025,nfl:gsis:00-0029604,11177,Kirk Cousins,QB,LV,False,,,0,319,40,229.0,,7.997,1,espn
2025,nfl:gsis:00-0029822,13274,Brandon McManus,K,FA,False,,,0,256,15,215.0,184.0,127.66,1,espn
2025,nfl:gsis:00-0029892,11798,Kyle Juszczyk,RB,SF,False,,,0,278,85,,,22.399,,espn
2025,nfl:gsis:00-0030035,13429,Adam Thielen,WR,FA,False,,,0,197,72,178.0,156.0,71.599,2,espn
2025,nfl:gsis:00-0030061,11689,Zach Ertz,TE,FA,False,,,0,165,18,156.0,147.0,84.732,1,espn
2025,nfl:gsis:00-0030279,11616,Keenan Allen,WR,IND,False,,,2,109,51,120.0,171.0,91.585,4,espn
2025,nfl:gsis:00-0030506,11594,Travis Kelce,TE,KC,True,4,Lee Krassner,4,85,8,56.0,58.0,107.61,31,espn_and_jugg
2025,nfl:gsis:00-0030564,11606,DeAndre Hopkins,WR,BAL,False,,,0,201,73,,154.0,68.258,12,espn
2025,nfl:gsis:00-0030565,11687,Geno Smith,QB,NYJ,False,,,0,219,26,203.0,148.0,283.315,,espn
2025,nfl:gsis:00-0031136,13029,Chris Boswell,K,PIT,False,,,1,187,7,146.0,195.0,126.15,1,espn
2025,nfl:gsis:00-0031203,13731,Cairo Santos,K,CHI,False,,,1,189,9,177.0,,117.26,,espn
2025,nfl:gsis:00-0031345,12208,Jimmy Garoppolo,QB,LAR,False,,,0,318,39,301.0,,15.741,,espn
2025,nfl:gsis:00-0031381,12123,Davante Adams,WR,LAR,True,6,Brandon Martin,31,25,12,34.0,44.0,158.626,31,espn_and_jugg
2025,nfl:gsis:00-0031408,12119,Mike Evans,WR,SF,True,30,George Rodman,13,50,22,46.0,34.0,166.173,26,espn_and_jugg
2025,nfl:gsis:00-0031544,13894,Amari Cooper,WR,LV,False,,,0,163,68,,,,11,espn
2025,nfl:gsis:00-0031588,13981,Stefon Diggs,WR,WAS,True,2,Ken Moller,2,100,46,88.0,93.0,117.945,14,espn_and_jugg
2025,nfl:gsis:00-0031610,14104,Darren Waller,TE,CAR,False,,,0,168,21,188.0,194.0,72.699,9,espn
2025,nfl:gsis:00-0031687,14338,Raheem Mostert,RB,LV,True,1,Julius Berotte,0,246,75,,,56.156,5,espn_and_jugg
2025,nfl:gsis:00-0032211,13971,Tyler Lockett,WR,LV,False,,,0,224,82,,,77.029,3,espn
2025,nfl:gsis:00-0032726,15756,Ka'imi Fairbairn,K,HOU,True,1,Joey Breeland,0,192,12,183.0,200.0,127.76,1,espn_and_jugg
2025,nfl:gsis:00-0032764,15514,Derrick Henry,RB,BAL,True,58,George Rodman,50,10,5,12.0,8.0,255.818,51,espn_and_jugg
2025,nfl:gsis:00-0033040,15802,Tyreek Hill,WR,FA,True,28,Julius Berotte,30,26,13,31.0,36.0,167.22,64,espn_and_jugg
2025,nfl:gsis:00-0033077,15600,Dak Prescott,QB,DAL,True,5,Lee Krassner,2,106,14,99.0,81.0,318.859,9,espn_and_jugg
2025,nfl:gsis:00-0033090,15561,Hunter Henry,TE,NE,False,,,1,129,15,154.0,136.0,79.311,1,espn
2025,nfl:gsis:00-0033106,15501,Jared Goff,QB,DET,False,,,1,143,19,128.0,107.0,314.85,1,espn
2025,nfl:gsis:00-0033110,15623,Tyler Higbee,TE,LAR,False,,,0,260,29,,,64.174,5,espn
2025,nfl:gsis:00-0033280,16393,Christian McCaffrey,RB,SF,True,66,Brad Beissner,53,6,4,7.0,7.0,232.962,73,espn_and_jugg
2025,nfl:gsis:00-0033288,16499,George Kittle,TE,SF,True,22,Brad Beissner,20,40,3,36.0,29.0,144.799,9,espn_and_jugg
2025,nfl:gsis:00-0033293,16673,Aaron Jones Sr.,RB,MIN,True,6,Ken Moller,4,80,27,70.0,73.0,158.553,10,espn_and_jugg
2025,nfl:gsis:00-0033303,16712,Harrison Butker,K,KC,False,,,1,188,8,147.0,203.0,128.31,3,espn
2025,nfl:gsis:00-0033526,16423,Samaje Perine,RB,CIN,False,,,0,239,68,,,48.501,2,espn
2025,nfl:gsis:00-0033553,16447,James Conner,RB,ARI,True,10,Joey Breeland,19,41,16,45.0,46.0,189.829,8,espn_and_jugg
2025,nfl:gsis:00-0033591,16443,Noah Brown,WR,LV,False,,,0,211,81,,,56.25,,espn
2025,nfl:gsis:00-0033699,16483,Austin Ekeler,RB,WAS,False,,,3,92,32,,,,1,espn
2025,nfl:gsis:00-0033702,16910,Younghoe Koo,K,FA,True,1,George Rodman,,,,194.0,204.0,125.98,2,jugg_exception
2025,nfl:gsis:00-0033787,16540,Jake Elliott,K,PHI,True,1,Julius Berotte,1,186,6,141.0,214.0,134.25,1,espn_and_jugg
2025,nfl:gsis:00-0033858,16460,Jonnu Smith,TE,FA,False,,,0,166,19,187.0,133.0,74.371,,espn
2025,nfl:gsis:00-0033873,16413,Patrick Mahomes II,QB,KC,True,9,Brandon Martin,8,62,6,42.0,48.0,358.442,23,espn_and_jugg
2025,nfl:gsis:00-0033881,16411,Evan Engram,TE,DEN,True,1,George Rodman,4,86,9,80.0,78.0,86.211,6,espn_and_jugg
2025,nfl:gsis:00-0033885,16399,David Njoku,TE,LAC,True,1,Brandon Martin,4,84,7,72.0,80.0,101.62,6,espn_and_jugg
2025,nfl:gsis:00-0033897,16420,Joe Mixon,RB,FA,True,2,Lee Krassner,1,148,51,145.0,83.0,111.363,26,espn_and_jugg
2025,nfl:gsis:00-0033906,16421,Alvin Kamara,RB,NO,True,14,Nate Corbett,19,42,17,38.0,43.0,179.635,15,espn_and_jugg
2025,nfl:gsis:00-0033908,16433,Cooper Kupp,WR,SEA,True,1,Julius Berotte,2,96,42,91.0,121.0,118.122,35,espn_and_jugg
2025,nfl:gsis:00-0033921,16406,Chris Godwin Jr.,WR,TB,True,1,Joey Breeland,2,102,48,113.0,111.0,108.97,1,espn_and_jugg
2025,nfl:gsis:00-0033923,16425,Kareem Hunt,RB,FA,False,,,0,222,64,265.0,150.0,71.809,7,espn
2025,nfl:gsis:00-0033943,16439,Josh Reynolds,WR,FA,False,,,0,205,77,,,67.366,,espn
2025,nfl:gsis:00-0034348,17253,Courtland Sutton,WR,DEN,True,15,Joey Breeland,10,54,25,58.0,63.0,145.559,7,espn_and_jugg
2025,nfl:gsis:00-0034351,17270,Dallas Goedert,TE,PHI,False,,,1,127,13,127.0,119.0,85.86,1,espn
2025,nfl:gsis:00-0034383,17349,Dalton Schultz,TE,HOU,False,,,0,216,25,354.0,143.0,68.62,6,espn
2025,nfl:gsis:00-0034407,17530,Ray-Ray McCloud III,WR,CHI,False,,,0,208,78,,,66.784,,espn
2025,nfl:gsis:00-0034521,17301,Allen Lazard,WR,FA,False,,,0,232,88,,,50.028,7,espn
2025,nfl:gsis:00-0034753,17269,Mark Andrews,TE,BAL,True,4,Julius Berotte,4,83,6,71.0,60.0,114.507,9,espn_and_jugg
2025,nfl:gsis:00-0034775,17268,Christian Kirk,WR,SF,False,,,1,154,62,179.0,185.0,90.648,1,espn
2025,nfl:gsis:00-0034791,17246,Nick Chubb,RB,FA,False,,,2,116,38,121.0,134.0,98.854,5,espn
2025,nfl:gsis:00-0034796,17233,Lamar Jackson,QB,BAL,True,38,Julius Berotte,28,29,2,23.0,22.0,404.628,16,espn_and_jugg
2025,nfl:gsis:00-0034827,17265,DJ Moore,WR,BUF,True,2,Lee Krassner,10,56,27,55.0,61.0,143.831,26,espn_and_jugg
2025,nfl:gsis:00-0034829,17272,Mike Gesicki,TE,CIN,False,,,0,289,30,325.0,163.0,69.788,,espn
2025,nfl:gsis:00-0034837,17258,Calvin Ridley,WR,TEN,True,2,George Rodman,12,51,23,62.0,72.0,143.984,5,espn_and_jugg
2025,nfl:gsis:00-0034844,17240,Saquon Barkley,RB,PHI,True,67,Brandon Martin,55,4,2,3.0,3.0,278.27,46,espn_and_jugg
2025,nfl:gsis:00-0034855,17237,Baker Mayfield,QB,TB,True,3,George Rodman,8,63,7,52.0,70.0,351.165,2,espn_and_jugg
2025,nfl:gsis:00-0034857,17298,Josh Allen,QB,BUF,True,38,Nate Corbett,29,28,1,19.0,23.0,405.62,28,espn_and_jugg
2025,nfl:gsis:00-0034869,17236,Sam Darnold,QB,SEA,False,,,0,220,27,199.0,138.0,275.467,,espn
2025,nfl:gsis:00-0034960,18598,Jakobi Meyers,WR,JAX,True,1,Brandon Martin,5,76,38,83.0,95.0,120.171,1,espn_and_jugg
2025,nfl:gsis:00-0034975,18256,Justice Hill,RB,BAL,False,,,0,196,59,,,56.583,,espn
2025,nfl:gsis:00-0035228,18600,Kyler Murray,QB,MIN,True,2,Brad Beissner,3,88,9,77.0,91.0,340.129,15,espn_and_jugg
2025,nfl:gsis:00-0035229,18290,T.J. Hockenson,TE,MIN,True,6,Brandon Martin,6,69,5,57.0,56.0,102.732,13,espn_and_jugg
2025,nfl:gsis:00-0035243,18283,Miles Sanders,RB,FA,False,,,0,214,62,,,53.724,10,espn
2025,nfl:gsis:00-0035261,18705,Tony Pollard,RB,TEN,True,4,Nate Corbett,6,68,23,63.0,54.0,171.633,8,espn_and_jugg
2025,nfl:gsis:00-0035269,18545,Matt Gay,K,LV,True,1,Brandon Martin,0,191,11,182.0,216.0,137.21,1,espn_and_jugg
2025,nfl:gsis:00-0035358,19058,Chase McLaughlin,K,TB,False,,,1,182,2,115.0,223.0,136.58,,espn
2025,nfl:gsis:00-0035535,18706,Darius Slayton,WR,NYG,False,,,0,193,70,,,69.184,1,espn
2025,nfl:gsis:00-0035537,18406,Ty Johnson,RB,BUF,False,,,0,242,71,,,51.344,,espn
2025,nfl:gsis:00-0035640,18219,DK Metcalf,WR,PIT,True,5,Phil Carr,22,35,16,43.0,49.0,155.908,19,espn_and_jugg
2025,nfl:gsis:00-0035644,17527,Noah Fant,TE,NO,False,,,0,293,34,,,52.681,1,espn
2025,nfl:gsis:00-0035659,18466,Terry McLaurin,WR,WAS,True,10,Brad Beissner,30,27,14,35.0,40.0,160.46,1,espn_and_jugg
2025,nfl:gsis:00-0035662,18226,Hollywood Brown,WR,PHI,False,,,1,137,56,164.0,161.0,94.27,2,espn
2025,nfl:gsis:00-0035676,18218,A.J. Brown,WR,NE,True,37,Brad Beissner,42,15,9,16.0,20.0,172.722,44,espn_and_jugg
2025,nfl:gsis:00-0035685,18239,David Montgomery,RB,HOU,True,5,George Rodman,7,67,22,60.0,51.0,167.134,9,espn_and_jugg
2025,nfl:gsis:00-0035700,18269,Josh Jacobs,RB,GB,True,44,Brandon Martin,37,18,8,18.0,15.0,229.541,33,espn_and_jugg
2025,nfl:gsis:00-0035710,18232,Daniel Jones,QB,IND,False,,,0,267,28,,,245.91,1,espn
2025,nfl:gsis:00-0035719,18244,Deebo Samuel Sr.,WR,SF,True,3,Ken Moller,4,78,40,96.0,98.0,132.04,28,espn_and_jugg
2025,nfl:gsis:00-0036040,19562,Juwan Johnson,TE,NO,False,,,0,291,32,,,67.422,,espn
2025,nfl:gsis:00-0036139,19647,Rico Dowdle,RB,PIT,False,,,0,213,61,,166.0,76.006,1,espn
2025,nfl:gsis:00-0036158,19245,J.K. Dobbins,RB,DEN,True,10,Brad Beissner,3,90,30,97.0,100.0,117.976,7,espn_and_jugg
2025,nfl:gsis:00-0036162,19760,Tyler Bass,K,BUF,True,1,Brad Beissner,1,185,5,138.0,209.0,133.37,1,espn_and_jugg
2025,nfl:gsis:00-0036182,19747,Nick Westbrook-Ikhine,WR,IND,False,,,0,194,71,,,64.666,,espn
2025,nfl:gsis:00-0036212,19198,Tua Tagovailoa,QB,ATL,True,1,Julius Berotte,1,144,20,166.0,142.0,287.644,,espn_and_jugg
2025,nfl:gsis:00-0036223,19217,Jonathan Taylor,RB,IND,True,37,Robbie Bagwell,38,17,7,15.0,18.0,230.345,53,espn_and_jugg
2025,nfl:gsis:00-0036252,19278,Michael Pittman Jr.,WR,PIT,False,,,2,99,45,94.0,149.0,112.175,8,espn
2025,nfl:gsis:00-0036259,19590,Jauan Jennings,WR,MIN,True,1,Brandon Martin,2,97,43,114.0,103.0,116.165,,espn_and_jugg
2025,nfl:gsis:00-0036261,19252,Brandon Aiyuk,WR,SF,False,,,1,155,63,171.0,181.0,89.953,15,espn
2025,nfl:gsis:00-0036264,19246,Jordan Love,QB,GB,False,,,1,122,16,124.0,117.0,304.399,9,espn
2025,nfl:gsis:00-0036275,19210,D'Andre Swift,RB,CHI,True,7,Lee Krassner,11,52,21,53.0,67.0,166.655,11,espn_and_jugg
2025,nfl:gsis:00-0036309,19810,Darnell Mooney,WR,NYG,False,,,2,110,52,140.0,201.0,113.146,9,espn
2025,nfl:gsis:00-0036322,19236,Justin Jefferson,WR,MIN,True,54,George Rodman,55,3,2,4.0,5.0,200.191,49,espn_and_jugg
2025,nfl:gsis:00-0036355,18635,Justin Herbert,QB,LAC,False,,,2,103,11,93.0,105.0,315.241,15,espn
2025,nfl:gsis:00-0036358,19202,CeeDee Lamb,WR,DAL,True,62,Lee Krassner,53,7,3,6.0,6.0,193.981,55,espn_and_jugg
2025,nfl:gsis:00-0036389,19275,Jalen Hurts,QB,PHI,True,29,Robbie Bagwell,26,31,4,28.0,32.0,382.282,29,espn_and_jugg
2025,nfl:gsis:00-0036407,19201,Jerry Jeudy,WR,CLE,True,3,Joey Breeland,7,65,33,68.0,88.0,136.875,3,espn_and_jugg
2025,nfl:gsis:00-0036410,19211,Tee Higgins,WR,CIN,True,36,Julius Berotte,40,16,10,26.0,30.0,161.35,16,espn_and_jugg
2025,nfl:gsis:00-0036442,19196,Joe Burrow,QB,CIN,True,27,Ken Moller,21,39,5,33.0,42.0,376.138,3,espn_and_jugg
2025,nfl:gsis:00-0036550,19794,Rashod Bateman,WR,BAL,True,1,Julius Berotte,1,152,60,173.0,188.0,106.209,3,espn_and_jugg
2025,nfl:gsis:00-0036554,20130,Nico Collins,WR,HOU,True,42,Brad Beissner,45,13,7,13.0,9.0,184.502,28,espn_and_jugg
2025,nfl:gsis:00-0036555,19792,Chuba Hubbard,RB,CAR,True,19,Ken Moller,21,38,15,40.0,41.0,187.651,2,espn_and_jugg
2025,nfl:gsis:00-0036567,22813,Elijah Mitchell,RB,FA,False,,,0,245,74,,,35.851,4,espn
2025,nfl:gsis:00-0036613,19790,Jaylen Waddle,WR,DEN,True,2,Phil Carr,9,58,29,65.0,62.0,130.43,18,espn_and_jugg
2025,nfl:gsis:00-0036626,20113,Dyami Brown,WR,WAS,False,,,0,209,79,,,60.4,,espn
2025,nfl:gsis:00-0036849,20126,Tutu Atwell,WR,MIA,False,,,0,204,76,,,66.45,1,espn
2025,nfl:gsis:00-0036854,23297,Evan McPherson,K,CIN,True,1,Robbie Bagwell,,,,198.0,219.0,125.56,1,jugg_exception
2025,nfl:gsis:00-0036875,22726,Rhamondre Stevenson,RB,NE,True,1,Brad Beissner,3,91,31,103.0,123.0,113.243,6,espn_and_jugg
2025,nfl:gsis:00-0036893,19302,Najee Harris,RB,NYG,True,1,Julius Berotte,1,135,48,159.0,132.0,86.86,7,espn_and_jugg
2025,nfl:gsis:00-0036894,20163,Pat Freiermuth,TE,PIT,False,,,0,258,27,196.0,155.0,67.383,,espn
2025,nfl:gsis:00-0036900,19788,Ja'Marr Chase,WR,CIN,True,71,Ken Moller,57,1,1,1.0,1.0,231.678,47,espn_and_jugg
2025,nfl:gsis:00-0036912,19222,DeVonta Smith,WR,PHI,True,6,Nate Corbett,10,57,28,61.0,50.0,138.904,11,espn_and_jugg
2025,nfl:gsis:00-0036919,23310,Kenny Gainwell,RB,TB,False,,,0,240,69,,,43.325,,espn
2025,nfl:gsis:00-0036945,19781,Justin Fields,QB,KC,True,2,Lee Krassner,1,121,15,126.0,89.0,318.487,20,espn_and_jugg
2025,nfl:gsis:00-0036963,19799,Amon-Ra St. Brown,WR,DET,True,51,Nate Corbett,48,11,6,9.0,10.0,178.08,57,espn_and_jugg
2025,nfl:gsis:00-0036970,20164,Kyle Pitts Sr.,TE,ATL,True,3,Nate Corbett,1,141,16,142.0,146.0,90.177,8,espn_and_jugg
2025,nfl:gsis:00-0036971,19780,Trevor Lawrence,QB,JAX,True,1,Brandon Martin,0,198,22,170.0,162.0,298.603,6,espn_and_jugg
2025,nfl:gsis:00-0036973,19231,Travis Etienne Jr.,RB,NO,True,1,Julius Berotte,2,117,39,116.0,104.0,112.368,41,espn_and_jugg
2025,nfl:gsis:00-0036988,22845,Joshua Palmer,WR,BUF,False,,,1,156,64,,167.0,84.578,,espn
2025,nfl:gsis:00-0036997,22739,Javonte Williams,RB,DAL,True,3,Lee Krassner,3,93,33,102.0,141.0,116.611,8,espn_and_jugg
2025,nfl:gsis:00-0037197,24333,Isiah Pacheco,RB,DET,True,17,Julius Berotte,6,71,25,64.0,64.0,149.657,39,espn_and_jugg
2025,nfl:gsis:00-0037224,23901,Cameron Dicker,K,LAC,True,3,Lee Krassner,1,183,3,118.0,122.0,131.3,1,espn_and_jugg
2025,nfl:gsis:00-0037228,24209,Jaylen Warren,RB,PIT,True,1,George Rodman,4,82,29,84.0,84.0,129.132,2,espn_and_jugg
2025,nfl:gsis:00-0037238,23163,Drake London,WR,ATL,True,41,Robbie Bagwell,32,24,11,21.0,16.0,171.314,25,espn_and_jugg
2025,nfl:gsis:00-0037239,20111,Chris Olave,WR,NO,True,2,Brad Beissner,5,77,39,85.0,76.0,118.525,29,espn_and_jugg
2025,nfl:gsis:00-0037240,23677,Jameson Williams,WR,DET,True,9,Robbie Bagwell,10,55,26,66.0,66.0,147.89,1,espn_and_jugg
2025,nfl:gsis:00-0037247,22963,George Pickens,WR,DAL,True,5,Nate Corbett,9,60,31,69.0,52.0,139.44,7,espn_and_jugg
2025,nfl:gsis:00-0037248,22958,James Cook III,RB,BUF,True,33,George Rodman,24,33,13,32.0,31.0,202.059,29,espn_and_jugg
2025,nfl:gsis:00-0037256,23891,Rachaad White,RB,WAS,False,,,1,131,44,151.0,180.0,95.269,18,espn
2025,nfl:gsis:00-0037258,22947,Dameon Pierce,RB,PHI,False,,,0,161,56,,,29.896,24,espn
2025,nfl:gsis:00-0037261,23748,Khalil Shakir,WR,BUF,False,,,2,101,47,110.0,129.0,108.709,1,espn
