season,reason,fantasypros_id,name,position,team,ffa_candidates,action_needed,recommended_action
2025,unmatched,19425,Trey Sermon,RB,ATL,,no,None; FFA has no matching enrichment row
2025,unmatched,22984,Deuce Vaughn,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25644,Carlos Washington Jr.,RB,MIA,,no,None; FFA has no matching enrichment row
2025,unmatched,22948,Jashaun Corbin,RB,DAL,,no,None; FFA has no matching enrichment row
2025,unmatched,22728,Michael Carter,RB,TEN,,no,None; FFA has no matching enrichment row
2025,unmatched,23172,Sincere McCormick,RB,SF,,no,None; FFA has no matching enrichment row
2025,unmatched,27444,Josh Williams,RB,TB,,no,None; FFA has no matching enrichment row
2025,unmatched,24173,Pierre Strong Jr.,RB,GB,,no,None; FFA has no matching enrichment row
2025,unmatched,26372,Carson Steele,RB,PHI,,no,None; FFA has no matching enrichment row
2025,unmatched,17687,Gus Edwards,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19268,Cam Akers,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,22896,Keilan Robinson,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23986,Ronnie Rivers,RB,LAR,,no,None; FFA has no matching enrichment row
2025,unmatched,18026,Jeff Wilson Jr.,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19521,DeeJay Dallas,RB,JAC,,no,None; FFA has no matching enrichment row
2025,unmatched,19627,JaMycal Hasty,RB,NE,,no,None; FFA has no matching enrichment row
2025,unmatched,19111,D'Ernest Johnson,RB,TEN,,no,None; FFA has no matching enrichment row
2025,unmatched,16707,Alex Armah Jr.,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,13924,Ameer Abdullah,RB,JAC,,no,None; FFA has no matching enrichment row
2025,unmatched,19366,Anthony McFarland Jr.,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17612,Boston Scott,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,11410,Brandon Bolden,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,26748,British Brooks,RB,HOU,,no,None; FFA has no matching enrichment row
2025,unmatched,17496,Chase Edmonds,RB,WAS,,no,None; FFA has no matching enrichment row
2025,unmatched,22797,Chris Evans,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19325,Clyde Edwards-Helaire,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,11613,Cordarrelle Patterson,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,16446,Corey Clement,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,16407,D'Onta Foreman,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,16374,Dalvin Cook,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18230,Damien Harris,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,12334,Damien Williams,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18588,Darrell Henderson Jr.,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25770,Deneric Prince,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18630,Devine Ozigbo,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,15850,Dwayne Washington,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,15498,Ezekiel Elliott,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23293,Gary Brightwell,RB,CIN,,no,None; FFA has no matching enrichment row
2025,unmatched,19438,J.J. Taylor,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18673,Jakob Johnson,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,16424,Jamaal Williams,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19631,James Robinson,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,12209,Jerick McKinnon,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,20088,Jermar Jefferson,RB,MIN,,no,None; FFA has no matching enrichment row
2025,unmatched,17304,John Kelly Jr.,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19974,Jonathan Ward,RB,BAL,,no,None; FFA has no matching enrichment row
2025,unmatched,15611,Jonathan Williams,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19445,Joshua Kelley,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19351,Ke'Shawn Vaughn,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23162,Keaontay Ingram,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,13192,Keith Smith,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23249,Kene Nwangwu,RB,NYJ,,no,None; FFA has no matching enrichment row
2025,unmatched,15637,Kenyan Drake,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18847,Khari Blasingame,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19333,La'Mical Perine,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,11821,Latavius Murray,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,16378,Leonard Fournette,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17058,Matt Breida,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,13903,Melvin Gordon III,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17813,Mike Boone,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17251,Myles Gaskin,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17587,Nick Bawden,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17297,Nyheim Miller-Hines,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18480,Qadree Ollison,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17308,Rashaad Penny,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17245,Royce Freeman,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19449,Salvon Ahmed,RB,CHI,,no,None; FFA has no matching enrichment row
2025,unmatched,9962,Taiwan Jones,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19482,Tony Jones Jr.,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18607,Trayveon Williams,RB,DET,,no,None; FFA has no matching enrichment row
2025,unmatched,13977,Ty Montgomery II,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19263,Zack Moss,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23279,Avery Williams,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,20100,Raheem Blackshear,RB,DET,,no,None; FFA has no matching enrichment row
2025,unmatched,24561,Drew Ogletree,TE,IND,,no,None; FFA has no matching enrichment row
2025,unmatched,24747,Jaheim Bell,TE,PIT,,no,None; FFA has no matching enrichment row
2025,unmatched,16937,Pharaoh Brown,TE,IND,,no,None; FFA has no matching enrichment row
2025,unmatched,16459,Gerald Everett,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23193,Jack Stoll,TE,CLE,,no,None; FFA has no matching enrichment row
2025,unmatched,22820,Quintin Morris,TE,JAC,,no,None; FFA has no matching enrichment row
2025,unmatched,18246,Albert Okwuegbunam Jr.,TE,LV,,no,None; FFA has no matching enrichment row
2025,unmatched,16787,Anthony Firkser,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24242,Armani Rogers,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23137,Baylor Cupp,TE,ARI,,no,None; FFA has no matching enrichment row
2025,unmatched,13966,Blake Bell,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25469,Brayden Willis,TE,SF,,no,None; FFA has no matching enrichment row
2025,unmatched,26437,Brenden Bates,TE,CLE,,no,None; FFA has no matching enrichment row
2025,unmatched,19234,Brycen Hopkins,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,14084,C.J. Uzomah,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,27550,Caleb Lohner,TE,DEN,,no,None; FFA has no matching enrichment row
2025,unmatched,24331,Cameron Latu,TE,PHI,,no,None; FFA has no matching enrichment row
2025,unmatched,19462,Chase Allen,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24886,Cole Fotheringham,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23727,Cole Turner,TE,MIA,,no,None; FFA has no matching enrichment row
2025,unmatched,26576,Colson Yankoff,TE,WAS,,no,None; FFA has no matching enrichment row
2025,unmatched,24630,Curtis Hodges,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24732,Dallin Holker,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19563,Dalton Keene,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,16582,Darrell Daniels,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17443,David Wells,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,22672,Dominique Dafney,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25756,E.J. Jenkins,TE,PHI,,no,None; FFA has no matching enrichment row
2025,unmatched,14339,Eric Tomlinson,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,14164,Geoff Swaim,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19756,Giovanni Ricci,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17283,Hayden Hurst,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23386,Hunter Kampmoyer,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24778,Jake Tonges,TE,SF,,no,None; FFA has no matching enrichment row
2025,unmatched,23145,Jalen Wydermyer,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18482,Jesper Horsted,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,9712,Jimmy Graham,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18831,Jody Fortson Jr.,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24181,John FitzPatrick,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25907,John Samuel Shenker,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17415,Jordan Akins,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,12124,Jordan Matthews,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23255,Josh Pederson,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19456,Josiah Deguara,TE,SF,,no,None; FFA has no matching enrichment row
2025,unmatched,17802,Kevin Rader,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,12095,Logan Thomas,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,22977,Luke Lachey,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,9413,Marcedes Lewis,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,22865,Matt Bushman,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18921,Matt Sokol,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19510,Mitchell Wilcox,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,13964,MyCole Pruitt,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24239,Nick Muse,TE,ATL,,no,None; FFA has no matching enrichment row
2025,unmatched,24144,Nikola Kalinic,TE,CHI,,no,None; FFA has no matching enrichment row
2025,unmatched,19688,Noah Togiai,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19067,Parker Hesse,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,22971,Peyton Hendershot,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25939,Princeton Fant,TE,DAL,,no,None; FFA has no matching enrichment row
2025,unmatched,24820,Rodney Williams,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24808,Roger Carter Jr.,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17886,Ross Dwelley,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19726,Sean McKeon,TE,IND,,no,None; FFA has no matching enrichment row
2025,unmatched,15760,Stephen Anderson,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18757,Stephen Carlson,TE,CHI,,no,None; FFA has no matching enrichment row
2025,unmatched,19641,Stephen Sullivan,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,26352,Tanner McLachlan,TE,SF,,no,None; FFA has no matching enrichment row
2025,unmatched,25206,Thomas Odukoya,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,22807,Tre' McKitty,TE,WAS,,no,None; FFA has no matching enrichment row
2025,unmatched,18567,Trevon Wesco,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19811,Tyler Davis,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,13960,Tyler Kroft,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19706,Tyler Mabry,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18591,Tyree Jackson,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23394,Zach Davidson,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18690,Zach Gentry,TE,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25347,Zack Kuntz,TE,DAL,,no,None; FFA has no matching enrichment row
2025,unmatched,11610,Robert Woods,WR,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,15547,Tyler Boyd,WR,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18615,Diontae Johnson,WR,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24904,Irv Charles,WR,SEA,,no,None; FFA has no matching enrichment row
2025,unmatched,18633,Tyler Johnson,WR,DAL,,no,None; FFA has no matching enrichment row
2025,unmatched,18962,Steven Sims Jr.,WR,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18714,Scotty Miller,WR,CHI,,no,None; FFA has no matching enrichment row
2025,unmatched,22785,Dee Eskridge,WR,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18590,Lil'Jordan Humphrey,WR,DEN,,no,None; FFA has no matching enrichment row
2025,unmatched,27263,Nick Nash,WR,WAS,,no,None; FFA has no matching enrichment row
2025,unmatched,24370,Mitch Tinsley,WR,CIN,,no,None; FFA has no matching enrichment row
2025,unmatched,26023,Malachi Corley,WR,CLE,,no,None; FFA has no matching enrichment row
2025,unmatched,17606,Russell Gage Jr.,WR,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17262,Cedrick Wilson Jr.,WR,DET,,no,None; FFA has no matching enrichment row
2025,unmatched,17264,Dante Pettis,WR,BUF,,no,None; FFA has no matching enrichment row
2025,unmatched,23893,Michael Woods II,WR,DEN,,no,None; FFA has no matching enrichment row
2025,unmatched,17066,Kendrick Bourne,WR,ARI,,no,None; FFA has no matching enrichment row
2025,unmatched,25442,Tyler Scott,WR,LAR,,no,None; FFA has no matching enrichment row
2025,unmatched,13969,Nelson Agholor,WR,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17292,DJ Chark Jr.,WR,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,26379,Isaiah Williams,WR,NYJ,,no,None; FFA has no matching enrichment row
2025,unmatched,27447,LaJohntay Wester,WR,BAL,,no,None; FFA has no matching enrichment row
2025,unmatched,19270,Devin Duvernay,WR,ARI,,no,None; FFA has no matching enrichment row
2025,unmatched,18726,Trenton Irwin,WR,SF,,no,None; FFA has no matching enrichment row
2025,unmatched,24233,Brandon Johnson,WR,LV,,no,None; FFA has no matching enrichment row
2025,unmatched,25340,Bryce Ford-Wheaton,WR,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18984,D.J. Montgomery,WR,IND,,no,None; FFA has no matching enrichment row
2025,unmatched,18566,David Sills V,WR,TB,,no,None; FFA has no matching enrichment row
2025,unmatched,26377,Jha'Quan Jackson,WR,HOU,,no,None; FFA has no matching enrichment row
2025,unmatched,26366,Joshua Cephus,WR,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18699,Juwann Winfree,WR,HOU,,no,None; FFA has no matching enrichment row
2025,unmatched,26397,Tahj Washington,WR,MIA,,no,None; FFA has no matching enrichment row
2025,unmatched,22905,Treylon Burks,WR,WAS,,no,None; FFA has no matching enrichment row
2025,unmatched,20116,Ihmir Smith-Marsette,WR,ARI,,no,None; FFA has no matching enrichment row
2026,unmatched,27291,Andy Borregales,K,NE,,no,None; FFA has no matching enrichment row
2026,unmatched,13274,Brandon McManus,K,FA,,no,None; FFA has no matching enrichment row
2026,unmatched,9232,Graham Gano,K,FA,,no,None; FFA has no matching enrichment row
2026,unmatched,24009,Jake Moody,K,FA,,no,None; FFA has no matching enrichment row
2026,unmatched,26478,Joshua Karty,K,FA,,no,None; FFA has no matching enrichment row
2026,unmatched,25222,Lucas Havrisik,K,FA,,no,None; FFA has no matching enrichment row
2026,unmatched,9443,Matt Prater,K,FA,,no,None; FFA has no matching enrichment row
2026,unmatched,25616,Tanner Brown,K,NO,,no,None; FFA has no matching enrichment row
2026,unmatched,16910,Younghoe Koo,K,FA,,no,None; FFA has no matching enrichment row
2026,unmatched,16548,Zane Gonzalez,K,FA,,no,None; FFA has no matching enrichment row
2026,unmatched,18604,Jarrett Stidham,QB,DEN,,no,None; FFA has no matching enrichment row
2026,unmatched,25746,Tommy DeVito,QB,NE,,no,None; FFA has no matching enrichment row
2026,unmatched,23045,Sam Howell,QB,DAL,,no,None; FFA has no matching enrichment row
2026,unmatched,24575,Chris Oladokun,QB,KC,,no,None; FFA has no matching enrichment row
2026,unmatched,23146,Behren Morton,QB,NE,,no,None; FFA has no matching enrichment row
2026,unmatched,24345,Drew Allar,QB,PIT,,no,None; FFA has no matching enrichment row
2026,unmatched,23040,Adrian Martinez,QB,SF,,no,None; FFA has no matching enrichment row
2026,unmatched,22998,Garrett Nussmeier,QB,KC,,no,None; FFA has no matching enrichment row
2026,unmatched,28302,Cole Payton,QB,PHI,,no,None; FFA has no matching enrichment row
2026,unmatched,20080,Desmond Ridder,QB,FA,,no,None; FFA has no matching enrichment row
2026,unmatched,24330,Aidan O'Connell,QB,LV,,no,None; FFA has no matching enrichment row
2026,unmatched,9326,Josh Johnson,QB,CIN,,no,None; FFA has no matching enrichment row
2026,unmatched,23927,Stetson Bennett IV,QB,LAR,,no,None; FFA has no matching enrichment row
2026,unmatched,22813,Elijah Mitchell,RB,FA,,no,None; FFA has no matching enrichment row
2026,unmatched,27326,Jam Miller,RB,NE,,no,None; FFA has no matching enrichment row
2026,unmatched,19449,Salvon Ahmed,RB,CHI,,no,None; FFA has no matching enrichment row
2026,unmatched,24335,Jarquez Hunter,RB,LAR,,no,None; FFA has no matching enrichment row
2026,unmatched,25644,Carlos Washington Jr.,RB,MIA,,no,None; FFA has no matching enrichment row
2026,unmatched,25941,Hunter Luepke,RB,DAL,,no,None; FFA has no matching enrichment row
2026,unmatched,18571,Alec Ingold,RB,LAC,,no,None; FFA has no matching enrichment row
2026,unmatched,23451,Adam Prentice,RB,DEN,,no,None; FFA has no matching enrichment row
2026,unmatched,28434,Max Bredeson,RB,MIN,,no,None; FFA has no matching enrichment row
2026,unmatched,19844,Reggie Gilliam,RB,NE,,no,None; FFA has no matching enrichment row
2026,unmatched,17145,Patrick Ricard,RB,NYG,,no,None; FFA has no matching enrichment row
2026,unmatched,26748,British Brooks,RB,HOU,,no,None; FFA has no matching enrichment row
2026,unmatched,24901,Bam Knight,RB,ARI,,no,None; FFA has no matching enrichment row
2026,unmatched,26597,Chris Collier,RB,LV,,no,None; FFA has no matching enrichment row
2026,unmatched,19521,DeeJay Dallas,RB,JAC,,no,None; FFA has no matching enrichment row
2026,unmatched,22921,Jerome Ford,RB,WAS,,no,None; FFA has no matching enrichment row
2026,unmatched,23812,Tyler Badie,RB,DEN,,no,None; FFA has no matching enrichment row
2026,unmatched,25748,Zavier Scott,RB,MIN,,no,None; FFA has no matching enrichment row
2026,unmatched,15645,Nick Vannett,TE,SEA,,no,None; FFA has no matching enrichment row
2026,unmatched,25347,Zack Kuntz,TE,DAL,,no,None; FFA has no matching enrichment row
2026,unmatched,26946,Hayden Rucci,TE,SF,,no,None; FFA has no matching enrichment row
2026,unmatched,27467,Rivaldo Fairweather,TE,ARI,,no,None; FFA has no matching enrichment row
2026,unmatched,25820,Travis Vokolek,TE,FA,,no,None; FFA has no matching enrichment row
2026,unmatched,24853,Zaire Mitchell-Paden,TE,NO,,no,None; FFA has no matching enrichment row
2026,unmatched,16787,Anthony Firkser,TE,FA,,no,None; FFA has no matching enrichment row
2026,unmatched,26429,Cam Grandy,TE,CIN,,no,None; FFA has no matching enrichment row
2026,unmatched,24747,Jaheim Bell,TE,PIT,,no,None; FFA has no matching enrichment row
2026,unmatched,27916,Drake Dabney,TE,GB,,no,None; FFA has no matching enrichment row
2026,unmatched,28163,Seydou Traore,TE,MIA,,no,None; FFA has no matching enrichment row
2026,unmatched,24181,John FitzPatrick,TE,FA,,no,None; FFA has no matching enrichment row
2026,unmatched,25346,Payne Durham,TE,TB,,no,None; FFA has no matching enrichment row
2026,unmatched,28155,Josh Cuevas,TE,BAL,,no,None; FFA has no matching enrichment row
2026,unmatched,22783,Hunter Long,TE,JAC,,no,None; FFA has no matching enrichment row
2026,unmatched,23193,Jack Stoll,TE,CLE,,no,None; FFA has no matching enrichment row
2026,unmatched,23727,Cole Turner,TE,MIA,,no,None; FFA has no matching enrichment row
2026,unmatched,24568,Ko Kieft,TE,TB,,no,None; FFA has no matching enrichment row
2026,unmatched,27251,CJ Dippre,TE,NE,,no,None; FFA has no matching enrichment row
2026,unmatched,16706,Eric Saubert,TE,SEA,,no,None; FFA has no matching enrichment row
2026,unmatched,24561,Drew Ogletree,TE,IND,,no,None; FFA has no matching enrichment row
2026,unmatched,16743,Johnny Mundt,TE,PHI,,no,None; FFA has no matching enrichment row
2026,unmatched,26432,Tip Reiman,TE,ARI,,no,None; FFA has no matching enrichment row
2026,unmatched,25657,Blake Whiteheart,TE,CLE,,no,None; FFA has no matching enrichment row
2026,unmatched,25824,Julian Hill,TE,NE,,no,None; FFA has no matching enrichment row
2026,unmatched,22820,Quintin Morris,TE,JAC,,no,None; FFA has no matching enrichment row
2026,unmatched,26354,Bub Means,WR,NO,,no,None; FFA has no matching enrichment row
2026,unmatched,27222,Theo Wease Jr.,WR,MIA,,no,None; FFA has no matching enrichment row
2026,unmatched,28067,Kevin Coleman Jr.,WR,MIA,,no,None; FFA has no matching enrichment row
2026,unmatched,26023,Malachi Corley,WR,CLE,,no,None; FFA has no matching enrichment row
2026,unmatched,25813,Tyrell Shavers,WR,BUF,,no,None; FFA has no matching enrichment row
2026,unmatched,24370,Mitch Tinsley,WR,CIN,,no,None; FFA has no matching enrichment row
2026,unmatched,28125,CJ Daniels,WR,LAR,,no,None; FFA has no matching enrichment row
2026,unmatched,23030,Jonathan Mingo,WR,DAL,,no,None; FFA has no matching enrichment row
2026,unmatched,27866,Darius Cooper,WR,PHI,,no,None; FFA has no matching enrichment row
2026,unmatched,28144,Lewis Bond,WR,HOU,,no,None; FFA has no matching enrichment row
2026,unmatched,28141,Reggie Virgil,WR,ARI,,no,None; FFA has no matching enrichment row
2026,unmatched,25631,Brycen Tremayne,WR,CAR,,no,None; FFA has no matching enrichment row
2026,unmatched,22965,Arian Smith,WR,NYJ,,no,None; FFA has no matching enrichment row
2026,unmatched,22843,Ben Skowronek,WR,PIT,,no,None; FFA has no matching enrichment row
2026,unmatched,19219,Jalen Reagor,WR,MIA,,no,None; FFA has no matching enrichment row
2026,unmatched,26626,Kameron Johnson,WR,TB,,no,None; FFA has no matching enrichment row
2026,unmatched,28435,Kaden Wetjen,WR,PIT,,no,None; FFA has no matching enrichment row
2026,unmatched,26404,Anthony Gould,WR,IND,,no,None; FFA has no matching enrichment row
2026,unmatched,17289,Braxton Berrios,WR,NYG,,no,None; FFA has no matching enrichment row
2026,unmatched,24234,Britain Covey,WR,PHI,,no,None; FFA has no matching enrichment row
2026,unmatched,25336,Charlie Jones,WR,CIN,,no,None; FFA has no matching enrichment row
2026,unmatched,24570,Dareke Young,WR,LV,,no,None; FFA has no matching enrichment row
2026,unmatched,16757,David Moore,WR,CAR,,no,None; FFA has no matching enrichment row
2026,unmatched,27445,Efton Chism III,WR,NE,,no,None; FFA has no matching enrichment row
2026,unmatched,27829,Gage Larvadain,WR,CLE,,no,None; FFA has no matching enrichment row
2026,unmatched,25289,Jacob Cowing,WR,SF,,no,None; FFA has no matching enrichment row
2026,unmatched,25468,Jalen Brooks,WR,ARI,,no,None; FFA has no matching enrichment row
2026,unmatched,26423,Jeshaun Jones,WR,MIN,,no,None; FFA has no matching enrichment row
2026,unmatched,28137,Josh Cameron,WR,JAC,,no,None; FFA has no matching enrichment row
2026,unmatched,27724,Ke'Shawn Williams,WR,CIN,,no,None; FFA has no matching enrichment row
2026,unmatched,27447,LaJohntay Wester,WR,BAL,,no,None; FFA has no matching enrichment row
2026,unmatched,15495,Laquon Treadwell,WR,IND,,no,None; FFA has no matching enrichment row
2026,unmatched,19704,Mason Kinsey,WR,TEN,,no,None; FFA has no matching enrichment row
2026,unmatched,23531,Michael Bandy,WR,DEN,,no,None; FFA has no matching enrichment row
2026,unmatched,27805,Myles Price,WR,MIN,,no,None; FFA has no matching enrichment row
2026,unmatched,25772,Nikko Remigio,WR,KC,,no,None; FFA has no matching enrichment row
2026,unmatched,23905,Skyy Moore,WR,GB,,no,None; FFA has no matching enrichment row
